month,value,term,lane,theme,geo,source,notes
2020-06,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2020-07,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2020-08,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2020-09,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2020-10,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2020-11,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2020-12,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-01,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-02,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-03,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-04,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-05,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-06,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-07,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-08,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-09,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-10,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-11,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2021-12,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-01,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-02,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-03,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-04,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-05,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-06,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-07,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-08,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-09,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-10,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-11,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2022-12,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-01,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-02,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-03,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-04,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-05,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-06,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-07,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-08,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-09,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-10,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-11,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2023-12,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-01,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-02,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-03,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-04,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-05,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-06,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-07,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-08,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-09,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-10,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-11,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2024-12,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-01,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-02,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-03,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-04,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-05,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-06,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-07,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-08,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-09,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-10,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-11,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2025-12,0.0,historic attractions Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Local historic attraction intent
2014-01,91.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-02,82.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-03,94.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-04,97.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-05,89.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-06,94.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-07,93.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-08,87.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-09,72.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-10,65.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-11,62.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-12,66.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-01,72.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-02,72.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-03,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-04,74.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-05,83.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-06,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-07,82.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-08,87.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-09,83.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-10,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-11,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-12,73.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-01,100.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-02,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-03,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-04,80.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-05,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-06,81.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-07,82.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-08,68.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-09,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-10,64.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-11,66.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-12,71.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-01,88.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-02,74.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-03,71.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-04,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-05,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-06,78.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-07,76.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-08,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-09,73.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-10,61.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-11,64.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-12,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-01,84.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-02,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-03,80.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-04,80.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-05,67.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-06,64.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-07,73.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-08,65.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-09,64.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-10,56.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-11,57.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-12,59.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-01,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-02,71.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-03,64.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-04,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-05,63.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-06,62.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-07,70.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-08,62.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-09,59.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-10,59.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-11,66.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2019-12,54.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-01,59.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-02,56.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-03,39.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-04,31.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-05,34.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-06,40.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-07,30.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-08,30.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-09,36.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-10,32.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-11,33.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2020-12,23.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2021-01,26.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2021-02,37.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2021-03,42.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2021-04,47.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2021-05,48.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2021-06,54.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-01,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-02,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-03,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-04,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-05,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-06,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-07,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-08,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-09,100.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-10,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-11,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2014-12,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-01,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-02,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-03,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-04,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-05,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-06,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-07,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-08,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-09,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-10,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-11,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2015-12,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-01,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-02,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-03,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-04,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-05,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-06,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-07,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-08,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-09,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-10,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-11,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2016-12,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-01,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-02,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-03,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-04,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-05,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-06,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-07,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-08,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-09,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-10,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-11,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2017-12,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-01,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-02,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-03,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-04,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-05,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-06,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-07,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-08,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-09,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-10,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-11,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2018-12,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-01,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-02,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-03,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-04,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-05,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-06,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-07,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-08,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-09,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
2019-10,0.0,cultural heritage Los Angeles,discovery_marketing,cultural_heritage,US-CA,Google Trends via pytrends,Heritage-oriented discovery
