month,value,term,lane,theme,geo,source,notes
2020-08,23.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2020-09,27.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2020-10,34.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2020-11,20.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2020-12,15.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2021-01,18.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2021-02,27.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2021-03,38.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2021-04,40.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2021-05,47.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2021-06,54.0,things to do in Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Variant spelling
2014-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-03,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-05,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-06,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-07,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-08,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-09,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-10,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-11,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-12,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-03,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-05,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-06,94.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-07,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-08,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-09,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-10,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-11,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2015-12,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-03,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-05,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-06,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-07,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-08,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-09,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-10,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-11,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2016-12,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-03,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-05,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-06,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-07,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-08,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-09,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-10,100.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-11,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-12,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-03,64.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-05,69.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-06,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-07,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-08,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-09,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-10,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-11,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-12,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-03,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-05,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-06,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-07,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-08,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-09,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-10,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-11,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-12,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-03,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-05,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-06,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-07,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-08,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-09,52.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-10,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-11,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-12,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-01,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-02,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-03,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-04,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-05,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-06,0.0,historic sites California,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2014-01,70.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-02,61.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-03,72.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-04,73.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-05,64.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-06,77.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-07,100.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-08,84.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-09,62.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-10,51.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-11,51.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-12,70.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-01,56.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-02,51.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-03,63.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-04,57.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-05,63.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-06,69.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-07,92.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-08,77.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-09,58.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-10,58.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-11,51.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2015-12,65.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-01,53.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-02,54.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-03,65.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-04,58.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-05,69.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-06,61.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-07,79.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-08,62.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-09,57.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-10,68.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-11,45.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2016-12,63.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-01,44.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-02,44.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-03,50.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-04,55.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-05,57.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-06,65.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-07,81.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-08,62.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-09,47.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-10,50.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-11,40.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2017-12,57.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-01,52.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-02,41.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-03,58.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-04,45.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-05,50.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-06,67.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-07,65.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-08,55.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-09,39.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-10,41.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-11,38.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2018-12,50.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-01,41.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-02,35.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-03,44.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-04,41.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-05,47.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-06,52.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-07,57.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-08,48.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-09,34.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-10,34.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-11,32.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2019-12,43.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-01,33.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-02,29.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-03,13.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-04,5.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-05,7.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-06,11.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-07,15.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-08,16.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-09,19.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-10,26.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-11,16.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2020-12,13.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2021-01,11.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2021-02,18.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2021-03,23.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2021-04,21.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2021-05,32.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2021-06,38.0,Los Angeles attractions,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,README baseline
2014-01,91.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-02,82.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-03,94.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-04,97.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-05,89.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-06,94.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-07,93.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-08,87.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-09,72.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-10,65.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-11,62.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2014-12,66.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-01,72.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-02,72.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-03,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-04,74.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-05,83.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-06,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-07,82.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-08,87.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-09,83.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-10,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-11,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2015-12,73.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-01,100.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-02,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-03,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-04,80.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-05,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-06,81.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-07,82.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-08,68.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-09,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-10,64.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-11,66.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2016-12,71.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-01,88.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-02,74.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-03,71.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-04,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-05,77.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-06,78.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-07,76.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-08,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-09,73.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-10,61.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-11,64.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2017-12,69.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-01,84.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-02,75.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-03,80.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-04,80.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
2018-05,67.0,Los Angeles history,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,History-interest discovery
